internal_drug_id,entity_type,status,properties
DRUG_001738,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)[O-]', 'inchikey': 'AVKUERGKIZMTKX-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001739,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC1CNc2c(cccc2S(=O)(=O)NC(CCCN=C(N)N)C(=O)N2CCC(C)CC2C(=O)O)C1', 'inchikey': 'KXNPVXPOPUZYGB-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001741,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NCCCCC2NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1', 'inchikey': 'VRKHYMXTJQCIND-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001742,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO', 'inchikey': 'NBMKJKDGKREAPL-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001744,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1', 'inchikey': 'MLYYVTUWGNIJIB-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001745,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CSC12)c1csc(N)n1', 'inchikey': 'GPRBEKHLDVQUJE-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001746,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC21', 'inchikey': 'WZOZEZRFJCJXNZ-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001747,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CSc3nc(=O)c([O-])nn3C)CSC12)c1csc(N)n1', 'inchikey': 'VAAUVRVFOQPIGI-UHFFFAOYSA-L', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001748,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC12)c1ccco1', 'inchikey': 'JFPVXVDWJQMJEE-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001749,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1', 'inchikey': 'SEERZIQQUAZTOL-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001750,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1', 'inchikey': 'BUCORZSTKDOEKQ-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001751,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'NC(=NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)N=C(N)Nc1ccc(Cl)cc1', 'inchikey': 'GHXZTYHSJHQHIJ-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001752,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1', 'inchikey': 'ZUXABONWMNSFBN-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001753,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC1=C2N=C(C=C3N=C(C(C)=C4[N-]C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)(O)OC4C(CO)OC(n5cnc6cc(C)c(C)cc65)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O.[C-]#N.[Co+2]', 'inchikey': 'AGVAZMGAQJOSFJ-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001754,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O=C1N=C([O-])CN1N=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1', 'inchikey': 'OZOMQRBLCMDCEG-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001756,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-]', 'inchikey': 'YFAGHNZHGGCZAX-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001757,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'COc1ccc(C2Sc3ccccc3N(CC[NH+](C)C)C(=O)C2OC(C)=O)cc1', 'inchikey': 'HSUGRBWQSSZJOP-UHFFFAOYSA-O', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001758,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(=O)C(=C(N)O)C(=O)C(N(C)C)C3C(O)C21', 'inchikey': 'UEVKMCOZLJYVNG-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001759,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O=C([NH2+]CC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F', 'inchikey': 'DJBNUMBKLMJRSA-UHFFFAOYSA-O', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001760,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O=C([O-])P(=O)([O-])[O-]', 'inchikey': 'ZJAOAACCNHFJAH-UHFFFAOYSA-K', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001761,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)[O-])C(C)C', 'inchikey': 'BIDNLKIUORFRQP-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001763,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C', 'inchikey': 'BMCQMVFGOVHVNG-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001764,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1', 'inchikey': 'GFIJNRVAKGFPGQ-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001765,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CN(C)C(=O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1', 'inchikey': 'RDOIQAHITMMDAJ-UHFFFAOYSA-O', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001766,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'Cc1cnc(NC(O)=C2C(=O)c3ccccc3S(=O)(=O)N2C)s1', 'inchikey': 'DWMREKMVXIFPFM-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001767,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(=C(N)O)C(=O)C3(O)C(=O)C1=C2O', 'inchikey': 'CUJCFMVUUMIFDR-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001769,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'COC(=O)C1=C(C)NC(C)=C(C(=O)OCC[NH+](C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1', 'inchikey': 'ZBBHBTPTTSWHBA-UHFFFAOYSA-O', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001770,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1', 'inchikey': 'WXPNDRBBWZMPQG-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001771,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-]', 'inchikey': 'UWYHMGVUTGAWSP-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001772,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O=C(O)C(=O)O.[NH-]C1CCCCC1[NH-].[Pt+2]', 'inchikey': 'DRMCATBEKSVAPL-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001773,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12', 'inchikey': 'FYDOORKXBWEKQM-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001775,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-]', 'inchikey': 'BPLBGHOLXOTWMN-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001776,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'OCC1OC(n2cnc3c2NC=NCC3O)CC1O', 'inchikey': 'FPVKHBSQESCIEP-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001777,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O', 'inchikey': 'IVBHGBMCVLDMKU-UHFFFAOYSA-M', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001778,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CN1C(=C(O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O', 'inchikey': 'LDJVNWFKNMYYNT-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001780,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O', 'inchikey': 'UCSJYZPVAKXKNQ-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001781,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CN(C)C1C(=O)C(=C(N)O)C(=O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12', 'inchikey': 'JYHCQVWYCGHXGP-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001782,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC(=O)NC1C(N=C(N)N)C=C(C(=O)O)OC1C(O)C(O)CO', 'inchikey': 'ARAIBEBZBOPLMB-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001783,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O', 'inchikey': 'XNOPRXBHLZRZKH-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001784,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O', 'inchikey': 'QTXVAVXCBMYBJW-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001785,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)oc2ccccc2c1=O', 'inchikey': 'WWBYDEQHYAEHLT-UHFFFAOYSA-N', 'name_source': 'none', 'name_resolution_status': 'NO_NAME_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001790,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'S=[Se]', 'inchikey': 'VIDTVPHHDGRGAF-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001791,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O.O.O.O.O.O.[Ca+2].[Cl-].[Cl-]', 'inchikey': 'QHFQAJHNDKBRBO-UHFFFAOYSA-L', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
DRUG_001792,CONFIRMED_INTEGRATED_ENTITY,NO_MATCH,"{'source_membership': 'twosides_only', 'canonical_smiles': 'O=C(O)c1cc(=O)c2cc(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1', 'inchikey': 'FSINDHDHRQZTPH-UHFFFAOYSA-N', 'name_source': 'pubchem_cid_lookup', 'name_resolution_status': 'PUBCHEM_TITLE_CANDIDATE', 'rxnorm_match_status': 'NO_MATCH', 'rxnorm_match_method': 'none', 'match_score': 0.0, 'enrichment_confidence': 'NO_MATCH', 'created_from_phase': 'Phase 1 & Phase 2'}"
