internal_drug_id,entity_type,source_membership,canonical_smiles,inchikey
DRUG_001378,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,QEFAQIPZVLVERP-UHFFFAOYSA-N
DRUG_001379,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,RJMUSRYZPJIFPJ-UHFFFAOYSA-N
DRUG_001380,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,FBWNMEQMRUMQSO-UHFFFAOYSA-N
DRUG_001381,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,CFCUWKMKBJTWLW-BKHRDMLASA-N
DRUG_001382,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,OGSBUKJUDHAQEA-WMCAAGNKSA-N
DRUG_001383,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,QMHSXPLYMTVAMK-UHFFFAOYSA-N
DRUG_001384,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1,CZFFBEXEKNGXKS-UHFFFAOYSA-N
DRUG_001385,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(O)CCCc1ccccc1,OBKXEAXTFZPCHS-UHFFFAOYSA-N
DRUG_001386,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,AFNXATANNDIXLG-UHFFFAOYSA-N
DRUG_001387,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NCCNCCNCCN,VILCJCGEZXAXTO-UHFFFAOYSA-N
DRUG_001388,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,VXKHXGOKWPXYNA-PGBVPBMZSA-N
DRUG_001389,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCCCCC(=O)CCC1C(O)CC(O)C1CC=CCCCC(=O)O,TVHAZVBUYQMHBC-SNHXEXRGSA-N
DRUG_001390,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,N=C1NC(O)CC(C2NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)CC(N)CCCN)CNC2=O)N1,GXFAIFRPOKBQRV-GHXCTMGLSA-N
DRUG_001391,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,NZHGWWWHIYHZNX-CSKARUKUSA-N
DRUG_001392,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,TZRHLKRLEZJVIJ-UHFFFAOYSA-N
DRUG_001393,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1(C)SC2C(NC(=O)C(N=[N+]=[N-])c3ccccc3)C(=O)N2C1C(=O)O,ODFHGIPNGIAMDK-NJBDSQKTSA-N
DRUG_001394,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,DTVJXCOMJLLMAK-UHFFFAOYSA-N
DRUG_001395,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NC(=O)c1ccccc1O,SKZKKFZAGNVIMN-UHFFFAOYSA-N
DRUG_001396,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,CYFLXLSBHQBMFT-UHFFFAOYSA-N
DRUG_001397,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,REYFJDPCWQRWAA-UHFFFAOYSA-N
DRUG_001398,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,ICKFFNBDFNZJSX-UHFFFAOYSA-N
DRUG_001399,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,MVMQESMQSYOVGV-UHFFFAOYSA-N
DRUG_001400,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(CN1c2ccccc2Sc2cccnc21)N(C)C,OQJBSDFFQWMKBQ-UHFFFAOYSA-N
DRUG_001401,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,JKWKMORAXJQQSR-MOPIKTETSA-N
DRUG_001402,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,SMTZFNFIKUPEJC-UHFFFAOYSA-N
DRUG_001403,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,UUOJIACWOAYWEZ-UHFFFAOYSA-N
DRUG_001404,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,HQIRNZOQPUAHHV-UHFFFAOYSA-N
DRUG_001405,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,RUJBDQSFYCKFAA-UHFFFAOYSA-N
DRUG_001406,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,RMWVZGDJPAKBDE-UHFFFAOYSA-N
DRUG_001407,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,PQXKDMSYBGKCJA-CVTJIBDQSA-N
DRUG_001408,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,OEKWJQXRCDYSHL-FNOIDJSQSA-N
DRUG_001409,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COc1ccccc1,WSNODXPBBALQOF-VEJSHDCNSA-N
DRUG_001410,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,PURKAOJPTOLRMP-UHFFFAOYSA-N
DRUG_001411,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,QJFSABGVXDWMIW-UHFFFAOYSA-N
DRUG_001412,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)C1C(c2ccc(I)cc2)CC2CCC1N2CCCF,HXWLAJVUJSVENX-HFIFKADTSA-N
DRUG_001413,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1c(O)c(=O)ccn1C,TZXKOCQBRNJULO-UHFFFAOYSA-N
DRUG_001414,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,MBBCVAKAJPKAKM-UHFFFAOYSA-N
DRUG_001415,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,BPQMGSKTAYIVFO-UHFFFAOYSA-N
DRUG_001416,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,VGYFMXBACGZSIL-MCBHFWOFSA-N
DRUG_001417,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,YIBOMRUWOWDFLG-ONEGZZNKSA-N
DRUG_001418,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,KTEIFNKAUNYNJU-GFCCVEGCSA-N
DRUG_001419,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,HKDLNTKNLJPAIY-WKWWZUSTSA-N
DRUG_001420,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,KKGQTZUTZRNORY-UHFFFAOYSA-N
DRUG_001421,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC=CCC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(CCSC)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(N)=O)C(C)CC)C(C)C)C(C)O)C(C)CC,LAJJBLZKAIOLRM-YHAVXTEWSA-N
DRUG_001422,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C=C1CC2CCC34CC5OC6C(OC7CCC(CC(=O)CC8C(CC9OC(CCC1O2)CC(C)C9=C)OC(CC(O)CN)C8OC)OC7C6O3)C5O4,UFNVPOGXISZXJD-XJPMSQCNSA-N
DRUG_001423,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,TZDUHAJSIBHXDL-UHFFFAOYSA-N
DRUG_001424,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,LHHCSNFAOIFYRV-DOVBMPENSA-N
DRUG_001425,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)OC1C(C)OC(OCC2=CC=CCC(O)C(C)=CC(CC)C(OC3OC(C)(C)C(OC(=O)C(C)C)C(O)C3O)C(C)=CC(C)=CCC(C(C)O)OC2=O)C(OC)C1O,ZVGNESXIJDCBKN-UUEYKCAUSA-N
DRUG_001426,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,ONIQOQHATWINJY-UHFFFAOYSA-N
DRUG_001427,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,HFNKQEVNSGCOJV-OAHLLOKOSA-N
DRUG_001428,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,UTNUDOFZCWSZMS-YFHOEESVSA-N
DRUG_001429,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,GPXBXXGIAQBQNI-UHFFFAOYSA-N
DRUG_001430,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,LTXREWYXXSTFRX-QGZVFWFLSA-N
DRUG_001431,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,PRMWGUBFXWROHD-UHFFFAOYSA-N
DRUG_001432,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCOc1ccc(CC(CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-])N(CC(=O)O)CC(=O)O)cc1.[Gd+3],PCZHWPSNPWAQNF-LMOVPXPDSA-K
DRUG_001433,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC,SSQPWTVBQMWLSZ-AAQCHOMXSA-N
DRUG_001434,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)CC(NC(=O)C(CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)C1(C)CO1,BLMPQMFVWMYDKT-NZTKNTHTSA-N
DRUG_001435,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1,PBAPPPCECJKMCM-IBGZPJMESA-N
DRUG_001436,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,UJLAWZDWDVHWOW-YPMHNXCESA-N
DRUG_001437,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,FNHKPVJBJVTLMP-UHFFFAOYSA-N
DRUG_001438,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,ASMXXROZKSBQIH-VITNCHFBSA-N
DRUG_001439,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,WXCXUHSOUPDCQV-UHFFFAOYSA-N
DRUG_001440,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,PHXJVRSECIGDHY-UHFFFAOYSA-N
DRUG_001441,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1nc2ccc(Br)cc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12,QUIJNHUBAXPXFS-XLJNKUFUSA-N
DRUG_001442,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC12CCC3C(CCC4=C(O)C(=O)CCC43C)C1CCC2=O,OSVMTWJCGUFAOD-KZQROQTASA-N
DRUG_001443,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)SCF,XTULMSXFIHGYFS-VLSRWLAYSA-N
DRUG_001444,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1ccc(C2OC(CO)C(O)C(O)C2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,XTNGUQKDFGDXSJ-ZXGKGEBGSA-N
DRUG_001445,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)C=CC(=O)OC,LDCRTTXIJACKKU-ONEGZZNKSA-N
DRUG_001446,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,ZSDBFLMJVAGKOU-UHFFFAOYSA-N
DRUG_001447,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,UVSMNLNDYGZFPF-UHFFFAOYSA-N
DRUG_001448,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,LIRYPHYGHXZJBZ-UHFFFAOYSA-N
DRUG_001449,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,BFSMGDJOXZAERB-UHFFFAOYSA-N
DRUG_001450,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,[Cl-].[Cl-].[Ra+2],RWRDJVNMSZYMDV-SIUYXFDKSA-L
DRUG_001451,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)CC=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,ULXXDDBFHOBEHA-CWDCEQMOSA-N
DRUG_001452,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,GJJFMKBJSRMPLA-DZGCQCFKSA-N
DRUG_001453,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,FBVFZWUMDDXLLG-HDICACEKSA-N
DRUG_001454,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,RHWKPHLQXYSBKR-BMIGLBTASA-N
DRUG_001455,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,WXXSNCNJFUAIDG-UHFFFAOYSA-N
DRUG_001456,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,JGCMEBMXRHSZKX-UHFFFAOYSA-N
DRUG_001457,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,N#CC(=C1SCC(c2ccc(Cl)cc2Cl)S1)n1ccnc1,YTAOBBFIOAEMLL-REQDGWNSSA-N
DRUG_001458,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)OC(=O)C(C)NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1,TTZHDVOVKQGIBA-IQWMDFIBSA-N
DRUG_001459,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[Mg+2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-],SPPNVMTVMQOKSC-UHFFFAOYSA-A
DRUG_001460,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BMUKKTUHUDJSNZ-HBUWYVDXSA-N
DRUG_001461,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,MPIPASJGOJYODL-UHFFFAOYSA-N
DRUG_001462,CONFIRMED_INTEGRATED_ENTITY,both,CC(O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,XQZXYNRDCRIARQ-LURJTMIESA-N
DRUG_001463,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,UYNVMODNBIQBMV-UHFFFAOYSA-N
DRUG_001464,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,OXLZNBCNGJWPRV-UHFFFAOYSA-N
DRUG_001465,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,DTOUUUZOYKYHEP-UHFFFAOYSA-N
DRUG_001466,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC,KYBOHGVERHWSSV-VNIVIJDLSA-N
DRUG_001467,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C1=O,MIZMDSVSLSIMSC-OGLSAIDSSA-N
DRUG_001468,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,VWNWVCJGUMZDIU-UHFFFAOYSA-N
DRUG_001469,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,C=C1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,YVHXHNGGPURVOS-SBTDHBFYSA-N
DRUG_001470,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,GAKMQHDJQHZUTJ-ULHLPKEOSA-N
DRUG_001471,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,CPEUVMUXAHMANV-UHFFFAOYSA-N
DRUG_001472,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,APQPGQGAWABJLN-UHFFFAOYSA-N
DRUG_001473,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,ZPAKPRAICRBAOD-UHFFFAOYSA-N
DRUG_001474,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,XXRVYAFBUDSLJX-UHFFFAOYSA-N
DRUG_001475,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,XILVEPYQJIOVNB-UHFFFAOYSA-N
DRUG_001476,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,VTUSIVBDOCDNHS-UHFFFAOYSA-N
DRUG_001477,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,COc1cc(C)nc(-n2nc(C)cc2OC)n1,RHAXSHUQNIEUEY-UHFFFAOYSA-N
DRUG_001478,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,SQUNAWUMZGQQJD-UHFFFAOYSA-N
DRUG_001479,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,NCCC(O)C(N)CC(=O)NC1CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CO)NC(=O)C(CO)NC1=O,HPWIIERXAFODPP-GHBBWTPBSA-N
DRUG_001480,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,UUCMDZWCRNZCOY-UHFFFAOYSA-N
DRUG_001481,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,RYQOGSFEJBUZBX-UHFFFAOYSA-N
DRUG_001482,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,SLFGIOIONGJGRT-UHFFFAOYSA-N
DRUG_001483,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12,CZTQZXZIADLWOZ-CRAIPNDOSA-N
DRUG_001484,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,QTGIAADRBBLJGA-UHFFFAOYSA-N
DRUG_001485,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1,IZLPZXSZLLELBJ-UHFFFAOYSA-N
DRUG_001486,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O,PBKZPPIHUVSDNM-WNHSNXHDSA-N
DRUG_001487,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,UMSGKTJDUHERQW-UHFFFAOYSA-N
DRUG_001488,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,GIYAQDDTCWHPPL-UHFFFAOYSA-N
DRUG_001489,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,KHOITXIGCFIULA-UHFFFAOYSA-N
DRUG_001490,CONFIRMED_INTEGRATED_ENTITY,drugbank_only,CNCC12CCC(c3ccccc31)c1ccccc12,GNRXCIONJWKSEA-UHFFFAOYSA-N
DRUG_001491,CONFIRMED_INTEGRATED_ENTITY,both,COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,UXOWGYHJODZGMF-QORCZRPOSA-N
